"id","breedtegraad","lengtegraad","weergavenaam","plaatsnaam","landcode","landnaam","status","status_uitleg","statusvolgorde","markerkleur","actief","oppervlakte_ha","oppervlakte","markergrootte","ontstaansdatum","ontstaansdatum_iso","duur_dagen","duur","detecties_24u","detecties_7d","uren_sinds_update","brandgevaar","status_bijgewerkt","bron_bijgewerkt_utc","opgehaald_utc","bron","bron_url"
"570518",39.8913,-0.2558,"Nules","Nules","ES","Spanje","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",9222,"9.222 hectare",2.33,"25 juli 2026","2026-07-25",9,"9 dagen",0,5,197,"Hoog","3 augustus 2026 om 15:42","2026-08-03T13:42:32.414Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"592247",44.9759,-0.977,"Sainte-Hélène","Sainte-Hélène","FR","Frankrijk","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",7,"7 hectare",0.77,"25 juli 2026","2026-07-25",9,"9 dagen",0,0,6,"Gemiddeld","3 augustus 2026 om 15:42","2026-08-03T13:42:32.415Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"592113",44.8623,-0.8723,"Saint-Médard-en-Jalles","Saint-Médard-en-Jalles","FR","Frankrijk","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",172,"172 hectare",1.47,"25 juli 2026","2026-07-25",9,"9 dagen",0,2,6,"Laag","3 augustus 2026 om 15:42","2026-08-03T13:42:32.415Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"592248",44.9735,-1.0076,"Lacanau","Lacanau","FR","Frankrijk","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",8,"8 hectare",0.8,"25 juli 2026","2026-07-25",9,"9 dagen",0,1,6,"Gemiddeld","3 augustus 2026 om 15:42","2026-08-03T13:42:32.415Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"592380",44.7732,-1.1566,"Arès","Arès","FR","Frankrijk","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",49,"49 hectare",1.2,"25 juli 2026","2026-07-25",10,"10 dagen",0,0,5,"Laag","3 augustus 2026 om 15:42","2026-08-03T13:42:32.416Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"577188",43.5653,2.3118,"Valdurenque","Valdurenque","FR","Frankrijk","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",4,"4 hectare",0.65,"25 juli 2026","2026-07-25",10,"10 dagen",0,0,126,"Hoog","3 augustus 2026 om 15:42","2026-08-03T13:42:32.417Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"572347",42.4928,2.2591,"Nyer","Nyer","FR","Frankrijk","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",43,"43 hectare",1.17,"25 juli 2026","2026-07-25",10,"10 dagen",0,2,174,"Gemiddeld","3 augustus 2026 om 15:42","2026-08-03T13:42:32.417Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"575014",45.8665,8.2255,"Cravagliana","Cravagliana","IT","Italië","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",30,"30 hectare",1.09,"25 juli 2026","2026-07-25",10,"10 dagen",0,0,150,"Laag","3 augustus 2026 om 15:42","2026-08-03T13:42:32.418Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"575272",36.3855,8.4592,"Bosbrand in Tunesië",,"TN","Tunesië","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",61,"61 hectare",1.24,"25 juli 2026","2026-07-25",10,"10 dagen",0,0,145,"Extreem","3 augustus 2026 om 15:42","2026-08-03T13:42:32.418Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"580916",42.4915,18.5788,"Bosbrand in Montenegro",,"ME","Montenegro","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",60,"60 hectare",1.24,"25 juli 2026","2026-07-25",10,"10 dagen",0,0,102,"Gemiddeld","3 augustus 2026 om 15:42","2026-08-03T13:42:32.419Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"577250",33.1478,35.4211,"Kounine","Kounine","LB","Libanon","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",2,"2 hectare",0.5,"25 juli 2026","2026-07-25",10,"10 dagen",0,0,123,"Extreem","3 augustus 2026 om 15:42","2026-08-03T13:42:32.420Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"577258",33.2936,35.5172,"Deir Sériane","Deir Sériane","LB","Libanon","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",17,"17 hectare",0.97,"25 juli 2026","2026-07-25",10,"10 dagen",0,0,123,"Extreem","3 augustus 2026 om 15:42","2026-08-03T13:42:32.420Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"580742",38.7257,16.1525,"Pizzo","Pizzo","IT","Italië","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",3,"3 hectare",0.59,"25 juli 2026","2026-07-25",10,"10 dagen",0,0,102,"Hoog","3 augustus 2026 om 15:42","2026-08-03T13:42:32.421Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"584038",35.0474,36.4808,"Bosbrand in Syrië",,"SY","Syrië","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",10,"10 hectare",0.85,"25 juli 2026","2026-07-25",10,"10 dagen",0,0,76,"Onbekend","3 augustus 2026 om 15:42","2026-08-03T13:42:32.421Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"577255",33.1845,35.4989,"Meis El-Jabal","Meis El-Jabal","LB","Libanon","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",11,"11 hectare",0.87,"25 juli 2026","2026-07-25",10,"10 dagen",0,0,123,"Extreem","3 augustus 2026 om 15:42","2026-08-03T13:42:32.421Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"577251",33.1461,35.4241,"Kounine","Kounine","LB","Libanon","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",5,"5 hectare",0.7,"25 juli 2026","2026-07-25",10,"10 dagen",0,0,123,"Extreem","3 augustus 2026 om 15:42","2026-08-03T13:42:32.421Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"572494",40.4659,-4.1857,"Fresnedillas de la Oliva","Fresnedillas de la Oliva","ES","Spanje","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",3,"3 hectare",0.59,"25 juli 2026","2026-07-25",10,"10 dagen",0,0,167,"Zeer hoog","3 augustus 2026 om 15:42","2026-08-03T13:42:32.422Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"577254",33.1433,35.4933,"Blida","Blida","LB","Libanon","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",6,"6 hectare",0.74,"25 juli 2026","2026-07-25",10,"10 dagen",0,0,123,"Extreem","3 augustus 2026 om 15:42","2026-08-03T13:42:32.422Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"577256",33.1875,35.4757,"Chakra","Chakra","LB","Libanon","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",1,"1 hectare",0.35,"25 juli 2026","2026-07-25",10,"10 dagen",0,0,123,"Extreem","3 augustus 2026 om 15:42","2026-08-03T13:42:32.422Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"577253",33.15,35.4809,"Mhaïbib","Mhaïbib","LB","Libanon","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",15,"15 hectare",0.94,"25 juli 2026","2026-07-25",10,"10 dagen",0,0,123,"Extreem","3 augustus 2026 om 15:42","2026-08-03T13:42:32.422Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"574984",43.5577,2.3162,"Bosbrand",,,"Onbekend land","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",472,"472 hectare",1.69,"24 juli 2026","2026-07-24",10,"10 dagen",0,0,150,"Hoog","3 augustus 2026 om 15:42","2026-08-03T13:42:32.423Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"575301",36.2905,8.6579,"Bosbrand in Tunesië",,"TN","Tunesië","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",8,"8 hectare",0.8,"24 juli 2026","2026-07-24",10,"10 dagen",0,0,144,"Extreem","3 augustus 2026 om 15:42","2026-08-03T13:42:32.424Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"581403",43.6521,-7.8323,"Ortigueira","Ortigueira","ES","Spanje","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",5,"5 hectare",0.7,"24 juli 2026","2026-07-24",10,"10 dagen",0,0,95,"Laag","3 augustus 2026 om 15:42","2026-08-03T13:42:32.425Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"592379",44.7761,-1.1661,"Lège-Cap-Ferret","Lège-Cap-Ferret","FR","Frankrijk","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",17,"17 hectare",0.97,"24 juli 2026","2026-07-24",10,"10 dagen",0,0,5,"Laag","3 augustus 2026 om 15:42","2026-08-03T13:42:32.425Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"572496",40.4325,-4.6198,"Barraco, El","Barraco, El","ES","Spanje","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",1577,"1.577 hectare",1.95,"24 juli 2026","2026-07-24",10,"10 dagen",0,0,166,"Extreem","3 augustus 2026 om 15:42","2026-08-03T13:42:32.426Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"575195",42.4609,1.2867,"Farrera","Farrera","ES","Spanje","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",0,"0 hectare",0.1,"24 juli 2026","2026-07-24",10,"10 dagen",0,0,150,"Hoog","3 augustus 2026 om 15:42","2026-08-03T13:42:32.426Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"575194",42.4603,1.2848,"Farrera","Farrera","ES","Spanje","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",37,"37 hectare",1.13,"24 juli 2026","2026-07-24",10,"10 dagen",0,0,150,"Hoog","3 augustus 2026 om 15:42","2026-08-03T13:42:32.427Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"580732",46.417,32.4669,"Bosbrand in Oekraïne",,"UA","Oekraïne","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",186,"186 hectare",1.48,"24 juli 2026","2026-07-24",10,"10 dagen",0,0,102,"Hoog","3 augustus 2026 om 15:42","2026-08-03T13:42:32.427Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"580736",46.4374,32.4673,"Bosbrand in Oekraïne",,"UA","Oekraïne","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",135,"135 hectare",1.42,"24 juli 2026","2026-07-24",10,"10 dagen",0,0,102,"Hoog","3 augustus 2026 om 15:42","2026-08-03T13:42:32.427Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"580730",37.9868,15.724,"Montebello Jonico","Montebello Jonico","IT","Italië","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",8,"8 hectare",0.8,"24 juli 2026","2026-07-24",10,"10 dagen",0,0,102,"Gemiddeld","3 augustus 2026 om 15:42","2026-08-03T13:42:32.430Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"577259",33.2873,35.493,"Deir Sériane","Deir Sériane","LB","Libanon","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",55,"55 hectare",1.22,"24 juli 2026","2026-07-24",10,"10 dagen",0,0,123,"Extreem","3 augustus 2026 om 15:42","2026-08-03T13:42:32.430Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"581348",47.5401,35.4022,"Bosbrand in Oekraïne",,"UA","Oekraïne","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",25,"25 hectare",1.05,"24 juli 2026","2026-07-24",10,"10 dagen",0,0,100,"Hoog","3 augustus 2026 om 15:42","2026-08-03T13:42:32.431Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"580768",46.1955,33.0798,"Bosbrand in Oekraïne",,"UA","Oekraïne","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",258,"258 hectare",1.56,"24 juli 2026","2026-07-24",10,"10 dagen",0,0,102,"Zeer hoog","3 augustus 2026 om 15:42","2026-08-03T13:42:32.431Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"575240",42.6964,-6.9356,"Balboa","Balboa","ES","Spanje","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",97,"97 hectare",1.34,"24 juli 2026","2026-07-24",10,"10 dagen",0,0,149,"Hoog","3 augustus 2026 om 15:42","2026-08-03T13:42:32.432Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"575242",42.7008,-6.9363,"Balboa","Balboa","ES","Spanje","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",1,"1 hectare",0.35,"24 juli 2026","2026-07-24",10,"10 dagen",0,0,149,"Hoog","3 augustus 2026 om 15:42","2026-08-03T13:42:32.432Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"577285",40.8462,-0.0778,"Cerollera, La","Cerollera, La","ES","Spanje","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",66,"66 hectare",1.26,"24 juli 2026","2026-07-24",11,"11 dagen",0,0,121,"Zeer hoog","3 augustus 2026 om 15:42","2026-08-03T13:42:32.432Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"577284",40.844,-0.0737,"Cerollera, La","Cerollera, La","ES","Spanje","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",1,"1 hectare",0.35,"24 juli 2026","2026-07-24",11,"11 dagen",0,0,121,"Zeer hoog","3 augustus 2026 om 15:42","2026-08-03T13:42:32.433Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"592370",44.8172,-1.218,"Porge","Porge","FR","Frankrijk","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",56,"56 hectare",1.22,"24 juli 2026","2026-07-24",11,"11 dagen",0,2,5,"Laag","3 augustus 2026 om 15:42","2026-08-03T13:42:32.433Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"575244",42.7603,-6.0538,"Riello","Riello","ES","Spanje","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",1,"1 hectare",0.35,"24 juli 2026","2026-07-24",11,"11 dagen",0,0,148,"Zeer hoog","3 augustus 2026 om 15:42","2026-08-03T13:42:32.433Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"575193",42.1934,12.9186,"Colle di Tora","Colle di Tora","IT","Italië","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",2,"2 hectare",0.5,"24 juli 2026","2026-07-24",11,"11 dagen",0,0,150,"Hoog","3 augustus 2026 om 15:42","2026-08-03T13:42:32.433Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"575245",40.4257,-4.521,"Tiemblo, El","Tiemblo, El","ES","Spanje","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",19,"19 hectare",0.99,"24 juli 2026","2026-07-24",11,"11 dagen",0,0,148,"Extreem","3 augustus 2026 om 15:42","2026-08-03T13:42:32.434Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"592360",46.1233,8.6448,"Cavaglio-Spoccia","Cavaglio-Spoccia","IT","Italië","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",2,"2 hectare",0.5,"24 juli 2026","2026-07-24",11,"11 dagen",0,0,6,"Laag","3 augustus 2026 om 15:42","2026-08-03T13:42:32.434Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"575271",36.1954,8.4053,"Bosbrand in Tunesië",,"TN","Tunesië","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",41,"41 hectare",1.16,"24 juli 2026","2026-07-24",11,"11 dagen",0,0,145,"Extreem","3 augustus 2026 om 15:42","2026-08-03T13:42:32.435Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"592337",46.1234,8.631,"Centovalli","Centovalli","CH","Zwitserland","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",4,"4 hectare",0.65,"24 juli 2026","2026-07-24",11,"11 dagen",0,0,6,"Laag","3 augustus 2026 om 15:42","2026-08-03T13:42:32.435Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"577246",33.1113,35.1972,"Alma Chaab","Alma Chaab","LB","Libanon","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",8,"8 hectare",0.8,"24 juli 2026","2026-07-24",11,"11 dagen",0,0,123,"Zeer hoog","3 augustus 2026 om 15:42","2026-08-03T13:42:32.436Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"577261",33.2469,35.5172,"Rabb Salacine","Rabb Salacine","LB","Libanon","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",9,"9 hectare",0.83,"24 juli 2026","2026-07-24",11,"11 dagen",0,0,123,"Extreem","3 augustus 2026 om 15:42","2026-08-03T13:42:32.437Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"577290",41.8268,-8.4474,"Souto e Tabaçô","Souto e Tabaçô","PT","Portugal","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",0,"0 hectare",0.1,"24 juli 2026","2026-07-24",11,"11 dagen",0,0,121,"Gemiddeld","3 augustus 2026 om 15:42","2026-08-03T13:42:32.437Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"577306",36.7421,7.3375,"Bosbrand in Algerije",,"DZ","Algerije","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",38,"38 hectare",1.14,"24 juli 2026","2026-07-24",11,"11 dagen",0,0,120,"Extreem","3 augustus 2026 om 15:42","2026-08-03T13:42:32.437Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"577263",33.3762,35.531,"El-Jarmak","El-Jarmak","LB","Libanon","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",8,"8 hectare",0.8,"24 juli 2026","2026-07-24",11,"11 dagen",0,0,123,"Extreem","3 augustus 2026 om 15:42","2026-08-03T13:42:32.438Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"577260",33.2727,35.4798,"Adchite El-Koussair","Adchite El-Koussair","LB","Libanon","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",11,"11 hectare",0.87,"24 juli 2026","2026-07-24",11,"11 dagen",0,0,123,"Extreem","3 augustus 2026 om 15:42","2026-08-03T13:42:32.438Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"580729",38.0531,14.8433,"Tortorici","Tortorici","IT","Italië","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",2,"2 hectare",0.5,"24 juli 2026","2026-07-24",11,"11 dagen",0,0,102,"Hoog","3 augustus 2026 om 15:42","2026-08-03T13:42:32.439Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"584040",37.0686,14.8439,"Buscemi","Buscemi","IT","Italië","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",26,"26 hectare",1.06,"24 juli 2026","2026-07-24",11,"11 dagen",0,0,76,"Hoog","3 augustus 2026 om 15:42","2026-08-03T13:42:32.439Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"572492",36.6016,8.2341,"Bosbrand in Algerije",,"DZ","Algerije","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",2,"2 hectare",0.5,"23 juli 2026","2026-07-23",11,"11 dagen",0,0,167,"Extreem","3 augustus 2026 om 15:42","2026-08-03T13:42:32.439Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"577201",39.4673,8.8691,"Serramanna","Serramanna","IT","Italië","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",48,"48 hectare",1.19,"23 juli 2026","2026-07-23",11,"11 dagen",0,0,126,"Onbekend","3 augustus 2026 om 15:42","2026-08-03T13:42:32.441Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"567357",44.4008,-1.124,"Biscarrosse","Biscarrosse","FR","Frankrijk","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",3513,"3.513 hectare",2.12,"23 juli 2026","2026-07-23",11,"11 dagen",0,2,245,"Laag","3 augustus 2026 om 15:42","2026-08-03T13:42:32.441Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"581404",42.7398,-8.6439,"Padrón","Padrón","ES","Spanje","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",1,"1 hectare",0.35,"23 juli 2026","2026-07-23",11,"11 dagen",0,0,95,"Laag","3 augustus 2026 om 15:42","2026-08-03T13:42:32.442Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"581405",43.3043,-4.6883,"Peñamellera Alta","Peñamellera Alta","ES","Spanje","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",1,"1 hectare",0.35,"23 juli 2026","2026-07-23",11,"11 dagen",0,0,95,"Laag","3 augustus 2026 om 15:42","2026-08-03T13:42:32.443Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"575224",41.7413,-8.0252,"Cabril","Cabril","PT","Portugal","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",26,"26 hectare",1.06,"23 juli 2026","2026-07-23",11,"11 dagen",0,0,149,"Gemiddeld","3 augustus 2026 om 15:42","2026-08-03T13:42:32.443Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"592415",67.3624,21.6611,"Gällivare","Gällivare","SE","Zweden","Onder controle","Volgens de laatste beschikbare bronupdate stond deze brand onder controle.",2,"#E07154","Ja",8,"8 hectare",0.8,"23 juli 2026","2026-07-23",11,"11 dagen",0,0,4,"Laag","3 augustus 2026 om 15:42","2026-08-03T13:42:32.444Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"575246",45.0409,3.5843,"Bosbrand",,,"Onbekend land","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",42,"42 hectare",1.16,"23 juli 2026","2026-07-23",11,"11 dagen",0,0,147,"Zeer hoog","3 augustus 2026 om 15:42","2026-08-03T13:42:32.444Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
"577244",36.5809,5.7583,"Bosbrand in Algerije",,"DZ","Algerije","Uitgedoofd","Volgens de laatste beschikbare bronupdate was deze brand uitgedoofd.",3,"#FCD9BE","Nee",85,"85 hectare",1.31,"23 juli 2026","2026-07-23",11,"11 dagen",0,0,124,"Zeer hoog","3 augustus 2026 om 15:42","2026-08-03T13:42:32.444Z","2026-08-03T15:27:34Z","FireMap.live (EFFIS en NASA FIRMS)","https://firemap.live/"
